Frame Number,bubblegum,mumbathon,gaze-distance_bubblegum_mumbathon
15055,"0.370118929544, 0.6786255057424999",Missing,One player's frame missing
15056,"0.3703796960935, 0.6772661103025",Missing,One player's frame missing
15057,"0.3725264118765, 0.6766053640625",Missing,One player's frame missing
15058,"0.3731133812775, 0.673702427832",Missing,One player's frame missing
15059,"0.379858046409, 0.6848745467299999",Missing,One player's frame missing
15060,"0.3867034597965, 0.6903914202129999",Missing,One player's frame missing
15061,"0.38252505100999995, 0.676221917026",Missing,One player's frame missing
15062,"0.40287649673750003, 0.67986025881",Missing,One player's frame missing
15063,"0.40768877202633336, 0.680592094495",Missing,One player's frame missing
15064,"0.40814277821149997, 0.682391691123",Missing,One player's frame missing
15065,"0.413198563531, 0.680970967827",Missing,One player's frame missing
15066,"0.411584824916, 0.6842659966569999",Missing,One player's frame missing
15067,"0.4127682903815, 0.6825400060590001",Missing,One player's frame missing
15068,"0.4154955648195, 0.6784330830205",Missing,One player's frame missing
15069,"0.41567767345650003, 0.6795070565695001",Noisy,One player's frame missing
15070,"0.4173459501805, 0.674455842269",Noisy,One player's frame missing
15071,"0.4189727019765, 0.6694553073495",Noisy,One player's frame missing
15072,"0.415538464176, 0.665419730347",Noisy,One player's frame missing
15073,"0.416650871962, 0.666073165392",Noisy,One player's frame missing
15074,"0.41768965980350004, 0.6611781469344999",Noisy,One player's frame missing
15075,"0.40591089866499996, 0.647669608297",Noisy,One player's frame missing
15076,"0.398120378871, 0.7041056911104999",Missing,One player's frame missing
15077,"0.3926757208685, 0.6768619419970001",Missing,One player's frame missing
15078,"0.38427305351450003, 0.708045959219",Missing,One player's frame missing
15079,"0.38887672668600004, 0.6732990465224999",Missing,One player's frame missing
15080,"0.3929471462495, 0.6622694589535",Missing,One player's frame missing
15081,"0.39153266138099996, 0.6450187488615",Missing,One player's frame missing
15082,"0.3971034610495, 0.6853609632315001",Missing,One player's frame missing
15083,"0.39439415525599997, 0.654718545371",Noisy,One player's frame missing
15084,"0.40500911997050004, 0.6395436587105",Noisy,One player's frame missing
15085,"0.4087980754385, 0.631054932779",Noisy,One player's frame missing
15086,"0.416285844186, 0.6730155676495",Noisy,One player's frame missing
15087,"0.4192577432375, 0.6965770982565",Noisy,One player's frame missing
15088,"0.413023237706, 0.6478945597815",Noisy,One player's frame missing
15089,"0.4153697128735, 0.6196195160089999",Noisy,One player's frame missing
15090,"0.40818185458899997, 0.642484347844",Noisy,One player's frame missing
15091,"0.4109860455045, 0.6073508448645",Noisy,One player's frame missing
15092,"0.4084169225695, 0.6362019050600001",Noisy,One player's frame missing
15093,Noisy,Noisy,Both player's frame missing
15094,Noisy,Off-surface,Both player's frame missing
15095,Noisy,Noisy,Both player's frame missing
15096,Noisy,Noisy,Both player's frame missing
15097,Noisy,Noisy,Both player's frame missing
15098,Noisy,Noisy,Both player's frame missing
15099,Off-surface,Noisy,Both player's frame missing
15100,Off-surface,Noisy,Both player's frame missing
15101,Off-surface,Noisy,Both player's frame missing
15102,Off-surface,Off-surface,Both player's frame missing
15103,Off-surface,Off-surface,Both player's frame missing
15104,Off-surface,Noisy,Both player's frame missing
15105,Off-surface,Noisy,Both player's frame missing
15106,Off-surface,Noisy,Both player's frame missing
15107,Off-surface,Noisy,Both player's frame missing
15108,Off-surface,Noisy,Both player's frame missing
15109,Off-surface,Noisy,Both player's frame missing
15110,Off-surface,Noisy,Both player's frame missing
15111,"0.4006311816765, 0.648474308554",Noisy,One player's frame missing
15112,"0.4006175297445, 0.6669609133385",Noisy,One player's frame missing
15113,"0.405273202073, 0.6623835215975",Noisy,One player's frame missing
15114,"0.4101615268915, 0.621447225409",Noisy,One player's frame missing
15115,"0.4090537810285, 0.6420633477625",Noisy,One player's frame missing
15116,"0.40920818646, 0.654686305127",Noisy,One player's frame missing
15117,"0.40836086324, 0.656784083741",Noisy,One player's frame missing
15118,"0.40855610626100003, 0.6696323541615",Noisy,One player's frame missing
15119,"0.414375496066, 0.629616180265",Noisy,One player's frame missing
15120,"0.4116664206345, 0.6527707434565",Noisy,One player's frame missing
15121,"0.4134149826085, 0.6642547951265",Noisy,One player's frame missing
15122,"0.4106617882225, 0.6673756407514999",Noisy,One player's frame missing
15123,"0.40861281638799996, 0.6667483782605",Noisy,One player's frame missing
15124,"0.42237554122500004, 0.663791940256",Noisy,One player's frame missing
15125,"0.4371359333705, 0.617563563629",Noisy,One player's frame missing
15126,"0.4385982152535, 0.59858861853",Off-surface,One player's frame missing
15127,"0.43581761314199996, 0.631823722503",Noisy,One player's frame missing
15128,"0.431618148569, 0.654521945341",Off-surface,One player's frame missing
15129,"0.431539588558, 0.66193557525",Off-surface,One player's frame missing
15130,"0.430502404639, 0.66313741993",Noisy,One player's frame missing
15131,"0.43081848962900005, 0.6665585201135",Noisy,One player's frame missing
15132,"0.432926359958, 0.6683914763159999",Noisy,One player's frame missing
15133,"0.43178034755100003, 0.6790480554384999",Noisy,One player's frame missing
15134,"0.43149019867, 0.675118575774",Noisy,One player's frame missing
15135,"0.434456012688, 0.6801126861579999",Noisy,One player's frame missing
15136,"0.43059185951466666, 0.67853874848",Noisy,One player's frame missing
15137,"0.428246778213, 0.679113319631",Noisy,One player's frame missing
15138,"0.4347930895155, 0.629614349773",Noisy,One player's frame missing
15139,"0.4389387198965, 0.6510210065425001",Noisy,One player's frame missing
15140,"0.44395504087, 0.659319185397",Noisy,One player's frame missing
15141,"0.454539459314, 0.6217357907850001",Noisy,One player's frame missing
15142,"0.45975485745700007, 0.607111699814",Noisy,One player's frame missing
15143,"0.450380007603, 0.6421251123525",Noisy,One player's frame missing
15144,"0.46007646649550005, 0.6753967637535001",Noisy,One player's frame missing
15145,"0.448581091627, 0.6862600844110001",Noisy,One player's frame missing
15146,"0.44505485657433336, 0.6958565012700001",Noisy,One player's frame missing
15147,"0.440840481893, 0.696929551871",Noisy,One player's frame missing
15148,"0.4460187235845, 0.6402231921054999",Noisy,One player's frame missing
15149,"0.44829747035299994, 0.6193310554964999",Noisy,One player's frame missing
15150,"0.45061630973800004, 0.610943990154",Noisy,One player's frame missing
15151,"0.445417547567, 0.66044317244",Noisy,One player's frame missing
15152,"0.4384000702856667, 0.6871462571866666",Noisy,One player's frame missing
15153,"0.4374901046245, 0.701015950201",Noisy,One player's frame missing
15154,"0.449666585818, 0.7293238224665",Noisy,One player's frame missing
15155,"0.443857338327, 0.721865030579",Noisy,One player's frame missing
15156,"0.4365027265315, 0.734181309273",Noisy,One player's frame missing
15157,"0.43245774946, 0.7404276523566667",Noisy,One player's frame missing
15158,"0.43388029846, 0.7295496045405001",Noisy,One player's frame missing
15159,"0.43106064841650005, 0.7344067561954999",Noisy,One player's frame missing
15160,"0.430914598632, 0.742797032242",Noisy,One player's frame missing
15161,"0.427357698221, 0.740846452112",Noisy,One player's frame missing
15162,"0.42893444876349995, 0.7431783430660001",Noisy,One player's frame missing
15163,"0.429848752896, 0.7448174346313333",Noisy,One player's frame missing
15164,Noisy,Noisy,Both player's frame missing
15165,Noisy,Noisy,Both player's frame missing
15166,"0.45269312560749997, 0.693537459126",Noisy,One player's frame missing
15167,"0.462141071716, 0.661938632032",Noisy,One player's frame missing
15168,"0.4653790576115, 0.6522361277344999",Noisy,One player's frame missing
15169,"0.46994635198566664, 0.6511819637463333",Noisy,One player's frame missing
15170,"0.471545081342, 0.6503493578025",Noisy,One player's frame missing
15171,"0.4705997905485, 0.6489770984884999",Noisy,One player's frame missing
15172,"0.468368841932, 0.647798650685",Noisy,One player's frame missing
15173,"0.4480123085305, 0.6900839437774999",Noisy,One player's frame missing
15174,"0.447858767342, 0.7189393970885",Noisy,One player's frame missing
15175,"0.4400735483235, 0.726301339584",Noisy,One player's frame missing
15176,"0.4293670974083333, 0.7389481983853333",Noisy,One player's frame missing
15177,"0.440912893782, 0.7544708556149999",Noisy,One player's frame missing
15178,"0.43731869923800004, 0.690259219631",Noisy,One player's frame missing
15179,"0.4283487614825, 0.7185317160495",Noisy,One player's frame missing
15180,"0.4225870195866667, 0.7328086438913334",Noisy,One player's frame missing
15181,"0.4138000495985, 0.7449083878764999",Noisy,One player's frame missing
15182,"0.37648478521, 0.737778708509",Noisy,One player's frame missing
15183,"0.3710689718535, 0.7370322761300001",Noisy,One player's frame missing
15184,"0.37770976229299996, 0.7318042418790001",Noisy,One player's frame missing
15185,"0.3805555654800001, 0.7459964013436666",Noisy,One player's frame missing
15186,"0.378934807871, 0.738258819061",Noisy,One player's frame missing
15187,"0.38035315766500005, 0.751715492523",Noisy,One player's frame missing
15188,"0.3740225830325, 0.7420252775475",Noisy,One player's frame missing
15189,"0.375950009791, 0.7483145996755001",Noisy,One player's frame missing
15190,"0.37503916763300005, 0.7533342059354999",Noisy,One player's frame missing
15191,"0.3822531613116667, 0.7493914891736667",Noisy,One player's frame missing
15192,"0.372995548661, 0.734130631988",Noisy,One player's frame missing
15193,"0.36890754846999996, 0.7400750964415",Noisy,One player's frame missing
15194,"0.36379002729, 0.729851292688",Noisy,One player's frame missing
15195,"0.363339639412, 0.7316971184519999",Off-surface,One player's frame missing
15196,"0.36280570206133333, 0.7317512157203333",Off-surface,One player's frame missing
15197,"0.366904374251, 0.731475556923",Noisy,One player's frame missing
15198,"0.36310172382100003, 0.6787563068260001",Off-surface,One player's frame missing
15199,"0.37366038912050004, 0.6908599774484999",Noisy,One player's frame missing
15200,"0.408233082144, 0.708065905219",Noisy,One player's frame missing
15201,"0.399984837615, 0.6951212922835",Noisy,One player's frame missing
15202,"0.39020742611000003, 0.6900426491095",Noisy,One player's frame missing
15203,"0.38980763830849996, 0.683102569955",Noisy,One player's frame missing
15204,"0.3862186033885, 0.6785981995305",Noisy,One player's frame missing
15205,"0.3843631841615, 0.6696420135235",Noisy,One player's frame missing
15206,"0.39802613971699996, 0.7220807972745",Noisy,One player's frame missing
15207,"0.39112079216749995, 0.742921427058",Noisy,One player's frame missing
15208,"0.3885778694795, 0.7481636496625",Noisy,One player's frame missing
15209,"0.38086956839700004, 0.6975125738800001",Noisy,One player's frame missing
15210,"0.37554777654149996, 0.6800768961205",Noisy,One player's frame missing
15211,"0.36982946407249995, 0.667381412038",Noisy,One player's frame missing
15212,"0.36948653345, 0.6625779336885",Noisy,One player's frame missing
15213,"0.3667475262185, 0.660311386797",Noisy,One player's frame missing
15214,"0.37259641356999995, 0.695615702017",Noisy,One player's frame missing
15215,"0.3767792117865, 0.725393073242",Noisy,One player's frame missing
15216,"0.37752490888949997, 0.73671729491",Noisy,One player's frame missing
15217,"0.3780104789865, 0.7408192228020001",Noisy,One player's frame missing
15218,"0.3765586645915, 0.749319484197",Noisy,One player's frame missing
15219,"0.3771494157145, 0.7487121494765",Noisy,One player's frame missing
15220,"0.37313906477500003, 0.751522503882",Noisy,One player's frame missing
15221,"0.37529641369, 0.748396818639",Noisy,One player's frame missing
15222,"0.37651645569299996, 0.7492541320815",Noisy,One player's frame missing
15223,"0.3746837250335, 0.7529150064505",Noisy,One player's frame missing
15224,"0.375871752353, 0.749345559967",Noisy,One player's frame missing
15225,"0.3815016560005, 0.7667112463035",Noisy,One player's frame missing
15226,"0.3786451613945, 0.760949390668",Noisy,One player's frame missing
15227,"0.377444735527, 0.740995837814",Noisy,One player's frame missing
15228,"0.3698013215265, 0.74729311789",Noisy,One player's frame missing
15229,"0.371251504224, 0.743338428692",Missing,One player's frame missing
15230,"0.3742164947865, 0.7483723815275001",Noisy,One player's frame missing
15231,"0.37610049397300005, 0.7532520403605",Noisy,One player's frame missing
15232,"0.3727183491795, 0.7629259253439999",Noisy,One player's frame missing
15233,"0.3813938963705, 0.773455362496",Noisy,One player's frame missing
15234,"0.384545997638, 0.780288089456",Noisy,One player's frame missing
15235,"0.37699665364800006, 0.759440404846",Noisy,One player's frame missing
